PlayerName,Born,Height,Hand,LinkPlayer
Mark Woodforde,"Adelaide, Australia",188.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/mark-woodforde/w035/player-activity?year=all&matchType=Singles
Gene Mayer,"Flushing, NY",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/gene-mayer/m038/player-activity?year=all&matchType=Singles
Jim Courier,"Sanford, Florida, USA",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/jim-courier/c243/player-activity?year=all&matchType=Singles
Boris Becker,"Leimen, Germany",191.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/boris-becker/b028/player-activity?year=all&matchType=Singles
Paul Haarhuis,"Eindhoven, Netherlands",188.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/paul-haarhuis/h223/player-activity?year=all&matchType=Singles
Tomas Zivnicek,,,,https://www.atptour.com/en/players/tomas-zivnicek/z107/player-activity?year=all&matchType=Singles
German Lopez,"Barcelona, Spain",193.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/german-lopez/l202/player-activity?year=all&matchType=Singles
Ignacio Truyol,,170.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/ignacio-truyol/t206/player-activity?year=all&matchType=Singles
Cyril Martin,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/cyril-martin/m777/player-activity?year=all&matchType=Singles
Alex Lopez Moron,"Barcelona, Spain",175.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/alex-lopez-moron/l231/player-activity?year=all&matchType=Singles
Fabio Maggi,"Madrid, Spain",175.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/fabio-maggi/m548/player-activity?year=all&matchType=Singles
Frederik Fetterlein,"Rungsted, Denmark",191.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/frederik-fetterlein/f206/player-activity?year=all&matchType=Singles
Rodrigo Cerdera,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/rodrigo-cerdera/c483/player-activity?year=all&matchType=Singles
Daniele Musa,"Rome, Italy",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/daniele-musa/m510/player-activity?year=all&matchType=Singles
Paul Kilderry,"Perth, Australia",175.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/paul-kilderry/k244/player-activity?year=all&matchType=Singles
Ville Liukko,"Turku, Finland",173.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/ville-liukko/l292/player-activity?year=all&matchType=Singles
Andrei Chesnokov,"Moscow, Russia",188.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/andrei-chesnokov/c031/player-activity?year=all&matchType=Singles
Nicklas Kulti,"Stockholm, Sweden",191.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/nicklas-kulti/k181/player-activity?year=all&matchType=Singles
Marcelo Filippini,"Montevideo, Uruguay",178.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/marcelo-filippini/f165/player-activity?year=all&matchType=Singles
Eduardo Medica,"Buenos Aires, Argentina",180.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/eduardo-medica/m588/player-activity?year=all&matchType=Singles
Christophe Van Garsse,"Tangeren, Belgium",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/christophe-van-garsse/v170/player-activity?year=all&matchType=Singles
Igor Kornienko,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/igor-kornienko/k284/player-activity?year=all&matchType=Singles
Francisco Roig,"Barcelona, Spain",175.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/francisco-roig/r177/player-activity?year=all&matchType=Singles
Sergio Cortes,"Antofagasta, Chile",170.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/sergio-cortes/c250/player-activity?year=all&matchType=Singles
Paul Patrick Brabant,,,,https://www.atptour.com/en/players/paul-patrick-brabant/b726/player-activity?year=all&matchType=Singles
David Basile,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/david-basile/b586/player-activity?year=all&matchType=Singles
Sasa Hirszon,"Varazdin, Croatia",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/sasa-hirszon/h274/player-activity?year=all&matchType=Singles
Libor Nemecek,"Tanvald, Czech Republic",168.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/libor-nemecek/n110/player-activity?year=all&matchType=Singles
David Rikl,"Brandys, Czech Republic",178.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/david-rikl/r203/player-activity?year=all&matchType=Singles
Petr Pala,"Prague, Czech Republic",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/petr-pala/p327/player-activity?year=all&matchType=Singles
Jan Apell,"Goteborg, Sweden",183.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/jan-apell/a176/player-activity?year=all&matchType=Singles
Dimitri Poliakov,"Kiev, Ukraine",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/dimitri-poliakov/p198/player-activity?year=all&matchType=Singles
Wim Neefs,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/wim-neefs/n257/player-activity?year=all&matchType=Singles
Jose Imaz-Ruiz,,178.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/jose-imaz-ruiz/i047/player-activity?year=all&matchType=Singles
Gabrio Castrichella,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/gabrio-castrichella/c306/player-activity?year=all&matchType=Singles
Brett Dickinson,"Atlanta, GA",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/brett-dickinson/d027/player-activity?year=all&matchType=Singles
Paolo Pambianco,"Forli, Italy",191.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/paolo-pambianco/p206/player-activity?year=all&matchType=Singles
Robert Orlik,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/robert-orlik/o108/player-activity?year=all&matchType=Singles
Andrei Olhovskiy,"Moscow, Russia",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/andrei-olhovskiy/o009/player-activity?year=all&matchType=Singles
Thierry Massa,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/thierry-massa/m658/player-activity?year=all&matchType=Singles
Jozsef Krocsko,"Ungvar, Ukraine",180.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/jozsef-krocsko/k154/player-activity?year=all&matchType=Singles
Massimo Ardinghi,"Genova, Italy",175.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/massimo-ardinghi/a181/player-activity?year=all&matchType=Singles
Patrick McEnroe,"Manhasset, NY",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/patrick-mcenroe/m048/player-activity?year=all&matchType=Singles
Juan Gisbert Jr,"Frankfurt, Germany",198.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/juan-gisbert-jr/g304/player-activity?year=all&matchType=Singles
Yahiya Doumbia,"Bamako, Mali",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/yahiya-doumbia/d098/player-activity?year=all&matchType=Singles
Javier Sanchez,"Pamplona, Spain",178.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/javier-sanchez/s015/player-activity?year=all&matchType=Singles
Olivier Delaitre,"Metz, France",168.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/olivier-delaitre/d015/player-activity?year=all&matchType=Singles
Joao Cunha-Silva,"Lisbon, Portugal",173.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/joao-cunha-silva/c113/player-activity?year=all&matchType=Singles
Brett Steven,"Auckland, New Zealand",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/brett-steven/s321/player-activity?year=all&matchType=Singles
Richey Reneberg,"Phoenix, AZ, USA",180.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/richey-reneberg/r016/player-activity?year=all&matchType=Singles
Chris Wilkinson,"Southampton, England",180.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/chris-wilkinson/w150/player-activity?year=all&matchType=Singles
Carlos Costa,"Barcelona, Spain",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/carlos-costa/c179/player-activity?year=all&matchType=Singles
Lars Rehmann,"Leverkusen, Germany",196.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/lars-rehmann/r285/player-activity?year=all&matchType=Singles
Gilbert Schaller,"Bruck, Stiria, Austria",180.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/gilbert-schaller/s315/player-activity?year=all&matchType=Singles
Arnaud Boetsch,"Meulan, France",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/arnaud-boetsch/b053/player-activity?year=all&matchType=Singles
Alexandre Strambini,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/alexandre-strambini/s630/player-activity?year=all&matchType=Singles
Andreas Weber,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/andreas-weber/w237/player-activity?year=all&matchType=Singles
Massimo Valeri,"Rome, Italy",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/massimo-valeri/v154/player-activity?year=all&matchType=Singles
Alejandro Aramburu,"Lima, Peru",175.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/alejandro-aramburu/a172/player-activity?year=all&matchType=Singles
Lars Jonsson,"Goteborg, Sweden",188.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/lars-jonsson/j084/player-activity?year=all&matchType=Singles
Leonardo Lavalle,"Mexico City, Mexico",188.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/leonardo-lavalle/l009/player-activity?year=all&matchType=Singles
Kenny De Schepper,"Bordeaux, France",203.0,"Left-Handed, One-Handed Backhand",https://www.atptour.com/en/players/kenny-de-schepper/d750/player-activity?year=all&matchType=Singles
Sergiy Stakhovsky,"Kiev, Ukraine",193.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/sergiy-stakhovsky/sc77/player-activity?year=all&matchType=Singles
Marvin Netuschil,"Hamm, Germany",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/marvin-netuschil/n661/player-activity?year=all&matchType=Singles
Maxime Janvier,"Creil, France",196.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/maxime-janvier/j620/player-activity?year=all&matchType=Singles
Rayane Roumane,"Montreuil, France",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/rayane-roumane/rh54/player-activity?year=all&matchType=Singles
Juan Ignacio Galarza,"Buenos Aires, Argentina",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/juan-ignacio-galarza/gd91/player-activity?year=all&matchType=Singles
Collin Altamirano,"Sacramento, CA, USA",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/collin-altamirano/ac84/player-activity?year=all&matchType=Singles
Yasutaka Uchiyama,"Sapporo, Japan",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/yasutaka-uchiyama/u134/player-activity?year=all&matchType=Singles
Jo-Wilfried Tsonga,"Le Mans, France",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jo-wilfried-tsonga/t786/player-activity?year=all&matchType=Singles
Zsombor Piros,"Budapest, Hungary",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/zsombor-piros/p09o/player-activity?year=all&matchType=Singles
Yuichi Sugita,"Sendai, Japan",175.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/yuichi-sugita/se73/player-activity?year=all&matchType=Singles
Stan Wawrinka,"Lausanne, Switzerland",183.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/stan-wawrinka/w367/player-activity?year=all&matchType=Singles
Frederico Ferreira Silva,"Caldas da Rainha, Portugal",178.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/frederico-ferreira-silva/sn54/player-activity?year=all&matchType=Singles
Kimmer Coppejans,"Oostende, Belgium",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/kimmer-coppejans/cg33/player-activity?year=all&matchType=Singles
Nicola Kuhn,"Innsbruck, Austria",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/nicola-kuhn/ki74/player-activity?year=all&matchType=Singles
Ricardo Rodriguez - Pace,,,,https://www.atptour.com/en/players/ricardo-rodriguez---pace/rb00/player-activity?year=all&matchType=Singles
Marsel Ilhan,"Samarkand, Uzbekistan",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/marsel-ilhan/k771/player-activity?year=all&matchType=Singles
Mathys Erhard,Toulouse,188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/mathys-erhard/e0ac/player-activity?year=all&matchType=Singles
Luis Patino,"Mazatlan, Mexico",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/luis-patino/pe42/player-activity?year=all&matchType=Singles
Thomaz Bellucci,"Tiete, Brazil",188.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/thomaz-bellucci/bd20/player-activity?year=all&matchType=Singles
Antoine Hoang,"Hyeres, France",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/antoine-hoang/ha71/player-activity?year=all&matchType=Singles
Patrik Niklas-Salminen,"Tampere, Finland",185.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/patrik-niklas-salminen/n754/player-activity?year=all&matchType=Singles
Sebastian Ofner,"Bruck an der Mur, Austria",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/sebastian-ofner/o513/player-activity?year=all&matchType=Singles
Geoffrey Blancaneaux,"Paris, France",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/geoffrey-blancaneaux/bu54/player-activity?year=all&matchType=Singles
Juan Pablo Ficovich,"Buenos Aires, Argentina",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/juan-pablo-ficovich/fa43/player-activity?year=all&matchType=Singles
Jaroslav Pospisil,"Prostejov, Czech Republic",178.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jaroslav-pospisil/p605/player-activity?year=all&matchType=Singles
Filip Bergevi,"Kristianstad, Sweden",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/filip-bergevi/bl61/player-activity?year=all&matchType=Singles
Evan Hoyt,"Torreon, Mexico",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/evan-hoyt/hb89/player-activity?year=all&matchType=Singles
Jaume Pla Malfeito,"Barcelona, Spain",,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jaume-pla-malfeito/pg13/player-activity?year=all&matchType=Singles
Daniel Masur,"Bueckeburg, Germany",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/daniel-masur/mn20/player-activity?year=all&matchType=Singles
Mirza Basic,"Sarajevo, Bosnia-Herzegovina",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/mirza-basic/be67/player-activity?year=all&matchType=Singles
Valentin Guenther,"Salzkotten, Germany",,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/valentin-guenther/g09g/player-activity?year=all&matchType=Singles
Steve Darcis,"Liege, Belgium",175.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/steve-darcis/d632/player-activity?year=all&matchType=Singles
Marius Copil,"Arad, Romania",191.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/marius-copil/ca99/player-activity?year=all&matchType=Singles
Viktor Troicki,"Belgrade, Serbia",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/viktor-troicki/t840/player-activity?year=all&matchType=Singles
Robin Haase,"The Hague, The Netherlands",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/robin-haase/h756/player-activity?year=all&matchType=Singles
